RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T37200_0.6	F49_0.6	TS19_0.6	M275_0.6	MS1_0.6	ENSG00000101104	PABPC1L	Homo_sapiens	I	RRM	RRM_1	1	0.70	24_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37200_0.6	F49_0.6	TS19_0.6	M349_0.6	MS1_0.6	ENSG00000101104	PABPC1L	Homo_sapiens	I	RRM	RRM_1	1	0.70	950_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37201_0.6	F49_0.6	TS19_0.6	M004_0.6	MS2_0.6	ENSG00000101489	BRUNOL4	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00004	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37202_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000101811	CSTF2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37203_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000102241	HTATSF1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37204_0.6	F49_0.6	TS19_0.6	M048_0.6	MS2_0.6	ENSG00000102317	RBM3	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00050	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37205_0.6	F49_0.6	TS19_0.6	M141_0.6	MS2_0.6	ENSG00000103067	ESRP2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00150	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37206_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000103248	MTHFSD	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37207_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000104129	DNAJC17	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37208_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000104177	MYEF2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37209_0.6	F49_0.6	TS19_0.6	M141_0.6	MS2_0.6	ENSG00000104413	ESRP1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00150	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37210_0.6	F49_0.6	TS19_0.6	M027_0.6	MS2_0.6	ENSG00000104824	HNRNPL	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00027	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37210_0.6	F49_0.6	TS19_0.6	M089_0.6	MS2_0.6	ENSG00000104824	HNRNPL	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00091	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37211_0.6	F49_0.6	TS19_0.6	M068_0.6	MS2_0.6	ENSG00000104852	SNRNP70	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00070	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37212_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000106263	EIF3B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37213_0.6	F49_0.6	TS19_0.6	M047_0.6	MS2_0.6	ENSG00000106344	RBM28	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00049	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37214_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000106682	EIF4H	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37215_0.6	F49_0.6	TS19_0.6	M328_0.6	MS1_0.6	ENSG00000107105	ELAVL2	Homo_sapiens	D	RRM	RRM_1	1	0.70	782_8497264	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37215_0.6	F49_0.6	TS19_0.6	M329_0.6	MS1_0.6	ENSG00000107105	ELAVL2	Homo_sapiens	D	RRM	RRM_1	1	0.70	783_7972035	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37215_0.6	F49_0.6	TS19_0.6	M330_0.6	MS1_0.6	ENSG00000107105	ELAVL2	Homo_sapiens	D	RRM	RRM_1	1	0.70	784_7972035	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37216_0.6	F49_0.6	TS19_0.6	M012_0.6	MS2_0.6	ENSG00000107864	CPEB3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00012	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37216_0.6	F49_0.6	TS19_0.6	M120_0.6	MS2_0.6	ENSG00000107864	CPEB3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00126	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37216_0.6	F49_0.6	TS19_0.6	M149_0.6	MS2_0.6	ENSG00000107864	CPEB3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00158	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37217_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000109819	PPARGC1A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37218_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000111605	CPSF6	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37219_0.6	F49_0.6	TS19_0.6	M065_0.6	MS2_0.6	ENSG00000111786	SRSF9	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00067	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37219_0.6	F49_0.6	TS19_0.6	M072_0.6	MS2_0.6	ENSG00000111786	SRSF9	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00074	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37219_0.6	F49_0.6	TS19_0.6	M333_0.6	MS1_0.6	ENSG00000111786	SRSF9	Homo_sapiens	D	RRM	RRM_1	1	0.70	797_17548433	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37220_0.6	F49_0.6	TS19_0.6	M056_0.6	MS2_0.6	ENSG00000112081	SRSF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00058	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37220_0.6	F49_0.6	TS19_0.6	M121_0.6	MS2_0.6	ENSG00000112081	SRSF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00127	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37220_0.6	F49_0.6	TS19_0.6	M335_0.6	MS1_0.6	ENSG00000112081	SRSF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	804_7664738	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37220_0.6	F49_0.6	TS19_0.6	M336_0.6	MS1_0.6	ENSG00000112081	SRSF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	804_7664738.1	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37221_0.6	F49_0.6	TS19_0.6	M175_0.6	MS2_0.6	ENSG00000112183	RBM24	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00184	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37222_0.6	F49_0.6	TS19_0.6	M149_0.6	MS2_0.6	ENSG00000113742	CPEB4	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00158	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37223_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000114503	NCBP2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37224_0.6	F49_0.6	TS19_0.6	M245_0.6	MS1_0.6	ENSG00000115053	NCL	Homo_sapiens	D	RRM	RRM_1	1	0.70	1004_8676391	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37225_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000115128	AC008073.5	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37226_0.6	F49_0.6	TS19_0.6	M075_0.6	MS2_0.6	ENSG00000116001	TIA1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00077	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37226_0.6	F49_0.6	TS19_0.6	M156_0.6	MS2_0.6	ENSG00000116001	TIA1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00165	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37227_0.6	F49_0.6	TS19_0.6	M126_0.6	MS2_0.6	ENSG00000116350	SRSF4	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00134	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37227_0.6	F49_0.6	TS19_0.6	M334_0.6	MS1_0.6	ENSG00000116350	SRSF4	Homo_sapiens	I	RRM	RRM_1	1	0.70	802_9111335	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37228_0.6	F49_0.6	TS19_0.6	M168_0.6	MS2_0.6	ENSG00000116560	SFPQ	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00177	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37228_0.6	F49_0.6	TS19_0.6	M308_0.6	MS1_0.6	ENSG00000116560	SFPQ	Homo_sapiens	D	RRM	RRM_1	1	0.70	489_12403470	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37229_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000116754	SRSF11	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37230_0.6	F49_0.6	TS19_0.6	M227_0.6	MS2_0.6	ENSG00000117569	PTBP2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00268	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37230_0.6	F49_0.6	TS19_0.6	M228_0.6	MS2_0.6	ENSG00000117569	PTBP2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00269	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37230_0.6	F49_0.6	TS19_0.6	M303_0.6	MS1_0.6	ENSG00000117569	PTBP2	Homo_sapiens	I	RRM	RRM_1	1	0.70	46_9214659	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37231_0.6	F49_0.6	TS19_0.6	M227_0.6	MS2_0.6	ENSG00000119314	ROD1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00268	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37231_0.6	F49_0.6	TS19_0.6	M228_0.6	MS2_0.6	ENSG00000119314	ROD1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00269	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37231_0.6	F49_0.6	TS19_0.6	M303_0.6	MS1_0.6	ENSG00000119314	ROD1	Homo_sapiens	I	RRM	RRM_1	1	0.70	46_9214659	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37232_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000119446	RBM18	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37233_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000119705	C14orf156	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37234_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000119707	RBM25	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37235_0.6	F49_0.6	TS19_0.6	M140_0.6	MS2_0.6	ENSG00000120658	ENOX1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00149	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37236_0.6	F49_0.6	TS19_0.6	M074_0.6	MS2_0.6	ENSG00000120948	TARDBP	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00076	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37237_0.6	F49_0.6	TS19_0.6	M168_0.6	MS2_0.6	ENSG00000121390	PSPC1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00177	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37237_0.6	F49_0.6	TS19_0.6	M308_0.6	MS1_0.6	ENSG00000121390	PSPC1	Homo_sapiens	I	RRM	RRM_1	1	0.70	489_12403470	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37238_0.6	F49_0.6	TS19_0.6	M024_0.6	MS2_0.6	ENSG00000122566	HNRNPA2B1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00024	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37239_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000122965	RBM19	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37240_0.6	F49_0.6	TS19_0.6	M126_0.6	MS2_0.6	ENSG00000124193	SRSF6	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00134	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37240_0.6	F49_0.6	TS19_0.6	M334_0.6	MS1_0.6	ENSG00000124193	SRSF6	Homo_sapiens	I	RRM	RRM_1	1	0.70	802_9111335	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37241_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000125351	UPF3B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M069_0.6	MS2_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00071	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M136_0.6	MS2_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00145	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M317_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	661_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M318_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	662_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M319_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	663_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M345_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	946_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M346_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	947_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M347_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	948_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37242_0.6	F49_0.6	TS19_0.6	M348_0.6	MS1_0.6	ENSG00000125870	SNRPB2	Homo_sapiens	I	RRM	RRM_1	1	0.70	949_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37243_0.6	F49_0.6	TS19_0.6	M236_0.6	MS2_0.6	ENSG00000125944	HNRNPR	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00281	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37243_0.6	F49_0.6	TS19_0.6	M242_0.6	MS2_0.6	ENSG00000125944	HNRNPR	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00288	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37243_0.6	F49_0.6	TS19_0.6	M243_0.6	MS2_0.6	ENSG00000125944	HNRNPR	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00289	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37244_0.6	F49_0.6	TS19_0.6	M150_0.6	MS2_0.6	ENSG00000125970	RALY	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00159	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37245_0.6	F49_0.6	TS19_0.6	M142_0.6	MS2_0.6	ENSG00000126254	RBM42	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00151	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37246_0.6	F49_0.6	TS19_0.6	M151_0.6	MS2_0.6	ENSG00000126945	HNRNPH2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00160	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37247_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000130254	SAFB2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37248_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000130811	EIF3G	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37249_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000131013	PPIL4	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37250_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000131051	RBM39	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37251_0.6	F49_0.6	TS19_0.6	M054_0.6	MS2_0.6	ENSG00000131795	RBM8A	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00056	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37252_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000132463	GRSF1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37253_0.6	F49_0.6	TS19_0.6	M049_0.6	MS2_0.6	ENSG00000132819	RBM38	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00051	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37253_0.6	F49_0.6	TS19_0.6	M170_0.6	MS2_0.6	ENSG00000132819	RBM38	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00179	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37253_0.6	F49_0.6	TS19_0.6	M175_0.6	MS2_0.6	ENSG00000132819	RBM38	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00184	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37253_0.6	F49_0.6	TS19_0.6	M238_0.6	MS2_0.6	ENSG00000132819	RBM38	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00283	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37253_0.6	F49_0.6	TS19_0.6	M240_0.6	MS2_0.6	ENSG00000132819	RBM38	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00285	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37254_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000134453	RBM17	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37255_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000134597	RBMX2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37256_0.6	F49_0.6	TS19_0.6	M040_0.6	MS2_0.6	ENSG00000135097	MSI1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00041	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37256_0.6	F49_0.6	TS19_0.6	M167_0.6	MS2_0.6	ENSG00000135097	MSI1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00176	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37257_0.6	F49_0.6	TS19_0.6	M236_0.6	MS2_0.6	ENSG00000135316	SYNCRIP	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00281	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37257_0.6	F49_0.6	TS19_0.6	M242_0.6	MS2_0.6	ENSG00000135316	SYNCRIP	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00288	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37257_0.6	F49_0.6	TS19_0.6	M243_0.6	MS2_0.6	ENSG00000135316	SYNCRIP	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00289	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37258_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSG00000135486	HNRNPA1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37258_0.6	F49_0.6	TS19_0.6	M271_0.6	MS1_0.6	ENSG00000135486	HNRNPA1	Homo_sapiens	D	RRM	RRM_1	1	0.70	23_7510636	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
